,0
2249,9.438974432593119e-06
2250,1.8877948865186204e-05
2251,1.887794886518625e-06
2252,3.775589773037261e-05
2253,0.00018877948865186225
2254,1.8877948865186204e-05
2255,1.887794886518625e-06
2256,0.00018877948865186225
2257,1.8877948865186162e-07
2258,1.887794886518627e-05
2259,1.887794886518627e-05
2260,1.887794886518627e-05
2261,9.438974432593129e-05
2262,1.887794886518625e-06
2263,1.887794886518625e-06
2264,1.887794886518625e-06
2265,9.438974432593119e-06
2266,1.887794886518627e-05
2267,3.775589773037257e-06
2268,3.775589773037253e-07
2269,1.8877948865186184e-06
2270,1.887794886518627e-05
2271,9.438974432593119e-06
2272,9.438974432593119e-06
2273,0.0037755897730372564
2274,3.775589773037257e-06
2275,1.887794886518625e-06
2276,1.8877948865186297e-07
2277,0.00018877948865186225
2278,1.887794886518625e-06
2279,1.887794886518627e-05
2280,3.775589773037257e-06
2281,3.775589773037257e-06
2282,1.887794886518625e-06
2283,9.43897443259313e-08
2284,1.887794886518627e-05
2285,3.775589773037257e-06
2286,3.775589773037253e-07
2287,9.438974432593119e-06
2288,0.00018877948865186225
2289,0.00018877948865186225
2290,3.775589773037261e-05
2291,1.887794886518627e-05
2292,4.7194872162965556e-05
2293,3.775589773037253e-07
2294,1.887794886518621e-08
2295,1.8877948865186184e-06
2296,3.775589773037257e-06
2297,9.438974432593119e-06
2298,1.8877948865186297e-07
2299,9.438974432593064e-08
2300,1.887794886518625e-06
2301,9.438974432593108e-07
2302,3.775589773037257e-06
2303,0.0018877948865186245
2304,1.887794886518625e-06
2305,1.887794886518627e-05
2306,1.887794886518627e-05
2307,0.00018877948865186225
2308,1.887794886518627e-05
2309,0.0018877948865186245
2310,1.887794886518625e-06
2311,1.887794886518627e-05
2312,0.00018877948865186225
2313,9.438974432593108e-07
2314,1.887794886518627e-05
2315,1.887794886518627e-05
2316,0.0018877948865186245
2317,1.887794886518625e-06
2318,1.887794886518627e-05
2319,1.887794886518627e-05
2320,1.887794886518627e-05
2321,1.887794886518627e-05
2322,1.887794886518627e-05
2323,1.887794886518627e-05
2324,1.887794886518625e-06
2325,1.887794886518627e-05
2326,1.887794886518625e-06
2327,3.775589773037248e-05
2328,3.775589773037248e-05
2329,3.775589773037267e-10
2330,1.887794886518627e-05
2331,1.887794886518625e-06
2332,1.887794886518627e-05
2333,1.8877948865186204e-05
2334,1.887794886518627e-05
2335,0.00018877948865186225
2336,1.887794886518625e-06
2337,1.887794886518627e-05
2338,3.775589773037257e-06
2339,1.887794886518625e-06
2340,9.438974432593108e-07
2341,0.0037755897730372564
2342,0.0009438974432593139
2343,9.438974432593119e-06
2344,3.775589773037258e-09
2345,3.775589773037261e-05
2346,1.8877948865186297e-07
2347,1.887794886518627e-05
2348,1.887794886518625e-06
2349,1.887794886518625e-06
2350,1.887794886518625e-06
2351,1.887794886518627e-05
2352,3.775589773037249e-08
2353,1.887794886518625e-06
2354,1.887794886518627e-05
2355,0.00018877948865186225
2356,9.438974432593086e-09
2357,0.00018877948865186225
2358,1.887794886518621e-08
2359,0.0018877948865186245
2360,1.887794886518625e-06
2361,1.887794886518627e-05
2362,1.887794886518627e-05
2363,1.887794886518625e-06
2364,1.887794886518625e-06
2365,0.0018877948865186312
2366,1.887794886518627e-05
2367,1.887794886518625e-06
2368,3.775589773037261e-05
2369,1.8877948865186253e-09
2370,1.887794886518627e-05
2371,3.775589773037257e-06
2372,0.0018877948865186245
2373,1.887794886518625e-06
2374,1.887794886518627e-05
2375,9.438974432593129e-05
2376,9.438974432593154e-09
2377,0.00018877948865186225
2378,1.887794886518621e-08
2379,0.00018877948865186225
2380,3.775589773037257e-06
2381,1.887794886518625e-06
2382,3.775589773037249e-08
2383,9.438974432593119e-06
2384,1.887794886518625e-06
2385,3.775589773037257e-06
2386,1.8877948865186297e-07
2387,1.887794886518627e-05
2388,1.887794886518625e-06
2389,3.775589773037249e-08
2390,1.887794886518627e-05
2391,0.0003775589773037252
2392,1.887794886518627e-05
2393,0.0018877948865186245
2394,3.775589773037257e-06
2395,1.887794886518627e-05
2396,1.8877948865186297e-07
2397,3.775589773037257e-06
2398,1.887794886518627e-05
2399,1.887794886518627e-05
2400,0.00018877948865186293
2401,1.887794886518627e-05
2402,1.887794886518627e-05
2403,9.438974432593119e-06
2404,1.887794886518625e-06
2405,1.887794886518627e-05
2406,1.887794886518627e-05
2407,1.887794886518625e-06
2408,1.887794886518627e-05
2409,9.438974432593108e-07
2410,9.43897443259311e-10
2411,3.775589773037253e-07
2412,1.887794886518627e-05
2413,1.887794886518621e-08
2414,3.775589773037261e-05
2415,1.887794886518627e-05
2416,1.887794886518625e-06
2417,3.775589773037257e-06
2418,1.887794886518625e-06
2419,3.775589773037257e-06
2420,1.887794886518627e-05
2421,1.887794886518625e-06
2422,3.775589773037248e-05
2423,1.887794886518627e-05
2424,1.887794886518625e-06
2425,3.775589773037248e-05
2426,9.438974432593119e-06
2427,1.8877948865186162e-07
2428,3.775589773037261e-05
2429,1.887794886518627e-05
2430,9.438974432593119e-06
2431,0.0018877948865186245
2432,1.887794886518627e-05
2433,3.775589773037267e-10
2434,1.887794886518627e-05
2435,9.438974432593129e-05
2436,1.887794886518627e-05
2437,0.0018877948865186245
2438,1.887794886518627e-05
2439,0.00018877948865186225
2440,1.887794886518625e-06
2441,1.887794886518627e-05
2442,0.0037755897730372564
2443,3.775589773037257e-06
2444,9.438974432593119e-06
2445,1.887794886518627e-05
2446,1.887794886518627e-05
2447,1.887794886518627e-05
2448,1.887794886518627e-05
2449,1.8877948865186204e-05
2450,1.887794886518627e-05
2451,1.887794886518625e-06
2452,1.887794886518627e-05
2453,3.775589773037261e-05
2454,1.887794886518625e-06
2455,1.8877948865186253e-09
2456,1.887794886518627e-05
2457,1.887794886518627e-05
2458,1.8877948865186297e-07
2459,3.775589773037257e-06
2460,1.887794886518625e-06
2461,9.438974432593086e-09
2462,1.887794886518627e-05
2463,9.438974432593119e-06
2464,1.887794886518627e-05
2465,9.438974432593108e-07
2466,0.0018877948865186245
2467,9.43897443259311e-10
2468,0.00018877948865186225
2469,9.438974432593129e-05
2470,1.887794886518627e-05
2471,1.887794886518625e-06
2472,1.887794886518627e-05
2473,0.00018877948865186225
2474,1.887794886518627e-05
2475,9.438974432593119e-06
2476,1.887794886518627e-05
2477,1.8877948865186162e-07
2478,3.775589773037257e-06
2479,1.8877948865186297e-07
2480,3.775589773037257e-06
2481,9.438974432593129e-05
2482,1.887794886518625e-06
2483,1.887794886518625e-06
2484,1.887794886518627e-05
2485,1.887794886518627e-05
2486,0.00018877948865186225
2487,1.887794886518627e-05
2488,1.887794886518625e-06
2489,3.775589773037257e-06
2490,1.8877948865186253e-09
2491,1.8877948865186297e-07
2492,9.438974432593086e-09
2493,1.887794886518627e-05
2494,1.887794886518625e-06
2495,1.8877948865186297e-07
2496,0.00018877948865186225
2497,3.775589773037267e-10
2498,9.438974432593119e-06
2499,1.887794886518625e-06
2500,1.887794886518627e-05
2501,9.438974432593119e-06
2502,3.775589773037261e-05
2503,9.438974432593129e-05
2504,0.0018877948865186245
2505,1.887794886518627e-05
2506,1.8877948865186204e-05
2507,9.438974432593108e-07
2508,1.887794886518627e-05
2509,1.8877948865186162e-07
2510,9.438974432593119e-06
2511,1.887794886518627e-05
2512,1.8877948865186297e-07
2513,9.438974432593108e-07
2514,1.887794886518627e-05
2515,1.8877948865186297e-07
2516,0.00037755897730372656
2517,1.887794886518625e-06
2518,1.887794886518627e-05
2519,1.887794886518627e-05
2520,3.775589773037261e-05
2521,1.887794886518621e-08
2522,1.887794886518627e-05
2523,3.775589773037253e-07
2524,9.438974432593119e-06
2525,1.8877948865186297e-07
2526,1.887794886518627e-05
2527,1.887794886518621e-08
2528,9.43897443259313e-08
2529,1.887794886518627e-05
2530,3.775589773037257e-06
2531,1.887794886518625e-06
2532,9.438974432593129e-05
2533,9.438974432593119e-06
2534,1.8877948865186204e-05
2535,1.8877948865186204e-05
2536,3.775589773037261e-05
2537,0.00018877948865186225
2538,9.438974432593119e-06
2539,1.887794886518627e-05
2540,3.775589773037261e-05
2541,1.8877948865186253e-09
2542,1.887794886518627e-05
2543,1.887794886518627e-05
2544,1.887794886518627e-05
2545,1.887794886518627e-05
2546,9.438974432593129e-05
2547,0.00018877948865186225
2548,9.438974432593119e-06
2549,3.775589773037261e-05
2550,1.8877948865186297e-07
2551,9.438974432593108e-07
2552,1.887794886518621e-08
2553,0.0018877948865186245
2554,1.8877948865186184e-06
2555,3.775589773037261e-05
2556,1.887794886518625e-06
2557,9.438974432593119e-06
2558,1.887794886518627e-05
2559,1.887794886518627e-05
2560,1.887794886518625e-06
2561,1.887794886518627e-05
2562,9.438974432593108e-07
2563,1.8877948865186204e-05
2564,1.887794886518625e-06
2565,1.887794886518627e-05
2566,1.887794886518625e-06
2567,1.8877948865186162e-07
2568,1.887794886518627e-05
2569,1.887794886518627e-05
2570,1.887794886518627e-05
2571,1.887794886518625e-06
2572,1.887794886518627e-05
2573,1.887794886518625e-06
2574,1.8877948865186204e-05
2575,3.775589773037253e-07
2576,1.887794886518627e-05
2577,1.8877948865186204e-05
2578,1.887794886518627e-05
2579,0.00018877948865186225
2580,1.887794886518627e-05
2581,1.887794886518627e-05
2582,1.8877948865186204e-05
2583,9.438974432593108e-07
2584,1.887794886518627e-05
2585,1.887794886518625e-06
2586,9.438974432593119e-06
2587,1.887794886518625e-06
2588,1.887794886518625e-06
2589,1.887794886518627e-05
2590,9.438974432593108e-07
2591,1.887794886518625e-06
2592,3.775589773037258e-09
2593,1.887794886518627e-05
2594,0.0009438974432593139
2595,1.8877948865186204e-05
2596,1.887794886518627e-05
2597,1.887794886518625e-06
2598,1.887794886518627e-05
2599,1.887794886518627e-05
2600,9.438974432593129e-05
2601,0.00018877948865186225
2602,3.775589773037261e-05
2603,1.887794886518625e-06
2604,9.438974432593108e-07
2605,1.887794886518627e-05
2606,1.887794886518625e-06
2607,1.887794886518627e-05
2608,0.0018877948865186245
2609,1.887794886518625e-06
2610,1.887794886518625e-06
2611,0.00018877948865186225
2612,1.887794886518627e-05
2613,1.887794886518627e-05
2614,1.887794886518627e-05
2615,1.887794886518627e-05
2616,9.438974432593119e-06
2617,9.438974432593119e-06
2618,9.438974432593086e-09
2619,1.887794886518625e-06
2620,3.775589773037253e-07
2621,3.775589773037249e-08
2622,1.887794886518627e-05
2623,1.8877948865186184e-06
2624,1.887794886518625e-06
2625,9.438974432593108e-07
2626,1.887794886518625e-06
2627,0.0018877948865186245
2628,9.43897443259313e-08
2629,1.887794886518625e-06
2630,1.887794886518627e-05
2631,1.887794886518625e-06
2632,3.775589773037261e-05
2633,1.887794886518625e-06
2634,1.887794886518627e-05
2635,1.887794886518627e-05
2636,1.887794886518627e-05
2637,9.438974432593129e-05
2638,9.43897443259313e-08
2639,1.887794886518627e-05
2640,1.887794886518621e-08
2641,0.00047194872162965607
2642,9.438974432593129e-05
2643,9.438974432593129e-05
2644,1.887794886518627e-05
2645,1.887794886518627e-05
2646,0.00018877948865186225
2647,1.887794886518625e-06
2648,1.8877948865186204e-05
2649,0.00018877948865186225
2650,1.887794886518625e-06
2651,0.00018877948865186293
2652,1.887794886518627e-05
2653,1.887794886518627e-05
2654,1.887794886518625e-06
2655,1.887794886518627e-05
2656,3.775589773037257e-06
2657,1.887794886518627e-05
2658,1.8877948865186297e-07
2659,1.887794886518627e-05
2660,9.438974432593119e-06
2661,9.438974432593129e-05
2662,1.887794886518625e-06
2663,1.8877948865186184e-06
2664,1.887794886518627e-05
2665,1.887794886518627e-05
2666,9.438974432593108e-07
2667,1.887794886518627e-05
2668,1.887794886518627e-05
2669,0.00018877948865186225
2670,9.438974432593064e-08
2671,0.00018877948865186225
2672,0.0018877948865186245
2673,1.8877948865186297e-07
2674,1.8877948865186204e-05
2675,1.887794886518625e-06
2676,1.8877948865186204e-05
2677,3.775589773037261e-05
2678,1.8877948865186297e-07
2679,3.775589773037253e-07
2680,1.8877948865186253e-09
2681,0.00018877948865186225
2682,1.887794886518627e-05
2683,1.887794886518625e-06
2684,9.43897443259313e-08
2685,9.43897443259311e-10
2686,1.887794886518621e-08
2687,1.887794886518625e-06
2688,1.887794886518627e-05
2689,1.887794886518625e-06
2690,3.775589773037253e-07
2691,1.887794886518627e-05
2692,1.887794886518625e-06
2693,3.775589773037249e-08
2694,0.00018877948865186225
2695,0.00018877948865186225
2696,1.887794886518627e-05
2697,1.887794886518625e-06
2698,1.887794886518627e-05
2699,1.887794886518627e-05
2700,9.438974432593108e-07
2701,1.887794886518625e-06
2702,1.887794886518625e-06
2703,0.00018877948865186293
2704,9.438974432593108e-07
2705,1.887794886518627e-05
2706,1.887794886518627e-05
2707,1.887794886518627e-05
2708,1.887794886518627e-05
2709,1.887794886518627e-05
2710,1.887794886518625e-06
2711,0.00018877948865186293
2712,1.887794886518625e-06
2713,0.0018877948865186245
2714,1.887794886518627e-05
2715,1.887794886518627e-05
2716,1.887794886518625e-06
2717,3.775589773037261e-05
2718,1.887794886518627e-05
2719,1.887794886518627e-05
2720,1.887794886518627e-05
2721,3.775589773037253e-07
2722,1.8877948865186204e-05
2723,1.887794886518627e-05
2724,1.887794886518627e-05
2725,1.887794886518627e-05
2726,0.00018877948865186225
2727,3.775589773037257e-06
2728,1.887794886518627e-05
2729,9.438974432593119e-06
2730,9.438974432593064e-08
2731,1.887794886518627e-05
2732,9.43897443259313e-08
2733,1.887794886518625e-06
2734,1.887794886518627e-05
2735,9.438974432593129e-05
2736,1.887794886518627e-05
2737,1.887794886518625e-06
2738,1.887794886518625e-06
2739,3.775589773037248e-05
2740,1.8877948865186297e-07
2741,1.887794886518625e-06
2742,1.887794886518625e-06
2743,1.887794886518627e-05
2744,1.887794886518627e-05
2745,3.775589773037257e-06
2746,9.438974432593108e-07
2747,1.887794886518627e-05
2748,0.00018877948865186225
2749,9.438974432593119e-06
2750,1.887794886518625e-06
2751,1.887794886518627e-05
2752,1.8877948865186204e-05
2753,1.887794886518625e-06
2754,1.8877948865186162e-07
2755,1.887794886518627e-05
2756,1.8877948865186297e-07
2757,1.887794886518627e-05
2758,1.887794886518627e-05
2759,1.887794886518627e-05
2760,1.887794886518627e-05
2761,0.00018877948865186293
2762,0.00018877948865186225
2763,0.00018877948865186293
2764,0.00018877948865186225
2765,1.887794886518625e-06
2766,1.887794886518627e-05
2767,3.775589773037261e-05
2768,0.0018877948865186245
2769,9.438974432593133e-11
2770,0.0018877948865186245
2771,1.887794886518627e-05
2772,9.438974432593119e-06
2773,1.887794886518625e-06
2774,1.8877948865186204e-05
2775,1.887794886518627e-05
2776,1.887794886518627e-05
2777,1.887794886518625e-06
2778,1.887794886518627e-05
2779,0.00018877948865186225
2780,1.887794886518625e-06
2781,1.887794886518627e-05
2782,9.438974432593108e-07
2783,1.887794886518627e-05
2784,3.775589773037257e-06
2785,1.887794886518627e-05
2786,3.775589773037257e-06
2787,1.887794886518625e-06
2788,1.887794886518625e-06
2789,1.887794886518627e-05
2790,1.8877948865186204e-05
2791,9.438974432593119e-06
2792,1.8877948865186297e-07
2793,1.887794886518627e-05
2794,1.8877948865186253e-09
2795,1.887794886518625e-06
2796,1.887794886518625e-06
2797,9.438974432593119e-06
2798,1.887794886518627e-05
2799,3.775589773037248e-05
2800,3.775589773037257e-06
2801,1.887794886518627e-05
2802,1.8877948865186204e-05
2803,9.438974432593141e-07
2804,0.0009438974432593139
2805,3.775589773037257e-06
2806,0.0018877948865186245
2807,9.438974432593129e-05
2808,3.775589773037248e-05
2809,1.887794886518625e-06
2810,1.887794886518627e-05
2811,1.887794886518627e-05
2812,1.887794886518625e-06
2813,9.438974432593108e-07
2814,1.887794886518627e-05
2815,1.887794886518627e-05
2816,0.0018877948865186312
2817,9.438974432593119e-06
2818,1.8877948865186253e-09
2819,1.887794886518627e-05
2820,1.887794886518625e-06
2821,1.8877948865186204e-05
2822,1.887794886518625e-06
2823,1.8877948865186297e-07
2824,1.887794886518627e-05
2825,9.438974432593119e-06
2826,1.8877948865186204e-05
2827,9.438974432593108e-07
2828,1.887794886518627e-05
2829,1.8877948865186204e-05
2830,1.887794886518627e-05
2831,1.887794886518627e-05
2832,1.887794886518627e-05
2833,1.887794886518621e-08
2834,1.8877948865186297e-07
2835,1.887794886518625e-06
2836,4.71948721629655e-06
2837,3.775589773037261e-05
2838,1.887794886518627e-05
2839,1.887794886518627e-05
2840,0.00018877948865186293
2841,1.887794886518627e-05
2842,9.438974432593108e-07
2843,1.8877948865186344e-08
2844,4.719487216296568e-09
2845,1.8877948865186297e-07
2846,3.775589773037257e-06
2847,3.775589773037253e-07
2848,9.438974432593108e-07
2849,9.438974432593119e-06
2850,1.887794886518627e-05
2851,0.00018877948865186225
2852,1.887794886518627e-05
2853,1.8877948865186204e-05
2854,1.887794886518621e-08
2855,1.887794886518625e-06
2856,1.887794886518627e-05
2857,1.887794886518627e-05
2858,9.438974432593129e-05
2859,1.887794886518625e-06
2860,1.887794886518621e-08
2861,9.438974432593108e-07
2862,9.438974432593119e-06
2863,1.887794886518627e-05
2864,9.438974432593119e-06
2865,1.8877948865186297e-07
2866,1.887794886518627e-05
2867,1.8877948865186204e-05
2868,1.887794886518627e-05
2869,1.887794886518627e-05
2870,1.887794886518627e-05
2871,1.8877948865186297e-07
2872,1.8877948865186297e-07
2873,9.438974432593129e-05
2874,0.0009438974432593139
2875,1.887794886518625e-06
2876,1.887794886518627e-05
2877,0.0018877948865186245
2878,9.438974432593119e-06
2879,0.0009438974432593139
2880,1.887794886518627e-05
2881,0.00018877948865186225
2882,1.887794886518621e-08
2883,0.00018877948865186225
2884,1.887794886518627e-05
2885,1.887794886518627e-05
2886,1.887794886518625e-06
2887,3.775589773037261e-05
2888,9.438974432593129e-05
2889,0.00018877948865186225
2890,1.887794886518627e-05
2891,1.887794886518627e-05
2892,9.438974432593119e-06
2893,1.887794886518627e-05
2894,1.887794886518625e-06
2895,1.8877948865186204e-05
2896,1.887794886518625e-06
2897,1.887794886518625e-06
2898,9.438974432593129e-05
2899,1.887794886518625e-06
2900,0.0003775589773037252
2901,1.8877948865186297e-07
2902,1.887794886518627e-05
2903,9.438974432593119e-06
2904,1.887794886518627e-05
2905,1.887794886518627e-05
2906,1.887794886518627e-05
2907,0.00018877948865186225
2908,1.887794886518627e-05
2909,1.8877948865186297e-07
2910,1.8877948865186253e-09
2911,0.00018877948865186225
2912,1.887794886518621e-08
2913,3.775589773037257e-06
2914,1.887794886518625e-06
2915,3.775589773037257e-06
2916,1.887794886518627e-05
2917,3.775589773037261e-05
2918,1.887794886518625e-06
2919,1.887794886518625e-06
2920,3.775589773037253e-07
2921,1.887794886518627e-05
2922,9.438974432593108e-07
2923,0.00018877948865186225
2924,9.438974432593119e-06
2925,1.887794886518625e-06
2926,1.887794886518621e-08
2927,9.438974432593129e-05
2928,1.887794886518627e-05
2929,9.438974432593119e-06
2930,3.775589773037261e-05
2931,1.887794886518625e-06
2932,1.8877948865186297e-07
2933,1.887794886518625e-06
2934,3.775589773037253e-07
2935,9.438974432593119e-06
2936,1.887794886518627e-05
2937,1.8877948865186297e-07
2938,1.887794886518627e-05
2939,1.887794886518625e-06
2940,3.775589773037257e-06
2941,3.775589773037257e-06
2942,9.438974432593119e-06
2943,1.887794886518625e-06
2944,1.8877948865186204e-05
2945,3.775589773037249e-08
2946,1.887794886518627e-05
2947,0.0018877948865186245
2948,1.887794886518627e-05
2949,1.887794886518621e-08
2950,1.887794886518627e-05
2951,1.887794886518627e-05
2952,9.438974432593154e-09
2953,1.8877948865186204e-05
2954,3.775589773037261e-05
2955,1.8877948865186204e-05
2956,0.00018877948865186225
2957,3.775589773037257e-06
2958,9.438974432593108e-07
2959,0.00018877948865186225
2960,3.775589773037257e-06
2961,1.8877948865186204e-05
2962,1.887794886518627e-05
2963,1.887794886518627e-05
2964,1.887794886518625e-06
2965,1.887794886518625e-06
2966,9.438974432593119e-06
2967,3.775589773037257e-06
2968,1.887794886518621e-08
2969,9.438974432593129e-05
2970,1.887794886518625e-06
2971,1.887794886518627e-05
2972,1.8877948865186253e-09
2973,1.887794886518625e-06
2974,1.887794886518627e-05
2975,1.887794886518627e-05
2976,1.887794886518625e-06
2977,9.438974432593129e-05
2978,1.8877948865186204e-05
2979,1.887794886518625e-06
2980,9.438974432593119e-06
2981,9.438974432593108e-07
2982,1.8877948865186344e-08
2983,1.887794886518627e-05
2984,9.438974432593108e-07
2985,9.438974432593129e-05
2986,1.887794886518627e-05
2987,1.8877948865186253e-09
2988,0.00018877948865186225
2989,1.887794886518625e-06
2990,3.775589773037258e-09
2991,1.887794886518625e-06
2992,1.887794886518627e-05
2993,0.00018877948865186225
2994,1.887794886518627e-05
2995,1.887794886518621e-08
2996,3.775589773037253e-07
2997,3.775589773037267e-10
2998,3.775589773037257e-06
2999,3.775589773037261e-05
3000,3.775589773037261e-05
3001,1.887794886518621e-08
3002,3.775589773037249e-08
3003,1.887794886518625e-06
3004,1.887794886518627e-05
3005,1.887794886518625e-06
3006,1.887794886518627e-05
3007,1.887794886518627e-05
3008,0.00018877948865186225
3009,1.887794886518627e-05
3010,1.887794886518625e-06
3011,3.775589773037261e-05
3012,1.8877948865186297e-07
3013,9.438974432593119e-06
3014,9.438974432593119e-06
3015,9.438974432593108e-07
3016,1.887794886518627e-05
3017,1.8877948865186297e-07
3018,1.887794886518625e-06
3019,1.887794886518627e-05
3020,1.887794886518627e-05
3021,9.438974432593129e-05
3022,1.887794886518627e-05
3023,1.887794886518625e-06
3024,1.887794886518625e-06
3025,1.887794886518625e-06
3026,1.887794886518627e-05
3027,1.8877948865186344e-08
3028,1.887794886518627e-05
3029,1.887794886518627e-05
3030,1.887794886518627e-05
3031,1.887794886518627e-05
3032,1.887794886518625e-06
3033,1.887794886518627e-05
3034,1.887794886518627e-05
3035,1.887794886518627e-05
3036,1.887794886518627e-05
3037,0.00018877948865186225
3038,9.438974432593119e-06
3039,3.775589773037261e-05
3040,3.775589773037261e-05
3041,9.438974432593108e-07
3042,1.887794886518627e-05
3043,1.887794886518627e-05
3044,3.775589773037261e-05
3045,1.887794886518627e-05
3046,0.0003775589773037252
3047,1.8877948865186297e-07
3048,1.887794886518627e-05
3049,1.887794886518627e-05
3050,9.438974432593108e-07
3051,1.887794886518627e-05
3052,1.887794886518627e-05
3053,0.00018877948865186225
3054,0.00018877948865186225
3055,3.775589773037267e-10
3056,0.00018877948865186225
3057,0.0018877948865186245
3058,1.887794886518627e-05
3059,1.887794886518621e-08
3060,1.887794886518625e-06
3061,0.0018877948865186245
3062,1.8877948865186302e-10
3063,9.438974432593129e-05
3064,9.438974432593119e-06
3065,1.887794886518621e-08
3066,1.8877948865186204e-05
3067,9.438974432593108e-07
3068,9.438974432593129e-05
3069,1.887794886518627e-05
3070,0.0018877948865186245
3071,1.887794886518625e-06
3072,1.887794886518625e-06
3073,1.8877948865186204e-05
3074,1.8877948865186297e-07
3075,9.438974432593119e-06
3076,0.0009438974432593139
3077,1.887794886518627e-05
3078,9.438974432593129e-05
3079,9.438974432593129e-05
3080,9.438974432593119e-06
3081,1.887794886518627e-05
3082,0.00018877948865186293
3083,1.887794886518627e-05
3084,1.887794886518625e-06
3085,9.438974432593119e-06
3086,1.887794886518625e-06
3087,1.887794886518627e-05
3088,1.887794886518627e-05
3089,1.8877948865186297e-07
3090,9.438974432593154e-09
3091,1.887794886518627e-05
3092,1.8877948865186253e-09
3093,1.887794886518627e-05
3094,1.887794886518627e-05
3095,3.775589773037253e-07
3096,9.438974432593119e-06
3097,9.438974432593129e-05
3098,1.887794886518625e-06
3099,9.438974432593119e-06
3100,3.775589773037257e-06
3101,1.887794886518621e-08
3102,3.775589773037253e-07
3103,0.0018877948865186245
3104,1.8877948865186253e-09
3105,3.775589773037248e-05
3106,1.887794886518627e-05
3107,0.00018877948865186225
3108,1.887794886518627e-05
3109,9.438974432593129e-05
3110,1.887794886518627e-05
3111,1.887794886518627e-05
3112,0.00018877948865186225
3113,1.887794886518625e-06
3114,1.887794886518627e-05
3115,9.438974432593086e-09
3116,9.438974432593119e-06
3117,1.887794886518627e-05
3118,1.887794886518625e-06
3119,9.438974432593119e-06
3120,1.887794886518627e-05
3121,1.887794886518625e-06
3122,1.887794886518625e-06
3123,1.887794886518627e-05
3124,0.0009438974432593139
3125,1.887794886518627e-05
3126,1.887794886518621e-08
3127,1.887794886518625e-06
3128,1.887794886518627e-05
3129,3.775589773037253e-07
3130,1.887794886518625e-06
3131,3.775589773037261e-05
3132,3.775589773037261e-05
3133,1.887794886518625e-06
3134,3.775589773037261e-05
3135,3.775589773037257e-06
3136,0.00018877948865186225
3137,1.887794886518627e-05
3138,1.8877948865186253e-09
3139,1.887794886518627e-05
3140,1.887794886518627e-05
3141,1.887794886518621e-08
3142,9.438974432593108e-07
3143,1.887794886518625e-06
3144,1.887794886518627e-05
3145,3.775589773037253e-07
3146,1.8877948865186297e-07
3147,1.887794886518627e-05
3148,1.887794886518625e-06
3149,1.887794886518625e-06
3150,1.8877948865186297e-07
3151,1.887794886518627e-05
3152,9.438974432593108e-07
3153,1.887794886518625e-06
3154,3.775589773037249e-08
3155,1.887794886518625e-06
3156,0.0009438974432593139
3157,1.887794886518627e-05
3158,1.887794886518627e-05
3159,1.887794886518627e-05
3160,1.887794886518621e-08
3161,1.887794886518625e-06
3162,1.887794886518621e-08
3163,0.00018877948865186225
3164,3.775589773037258e-09
3165,1.887794886518627e-05
3166,1.887794886518627e-05
3167,1.887794886518627e-05
3168,0.00018877948865186225
3169,1.887794886518625e-06
3170,1.8877948865186204e-05
3171,1.887794886518627e-05
3172,1.887794886518627e-05
3173,1.887794886518627e-05
3174,0.0018877948865186245
3175,9.438974432593129e-05
3176,1.887794886518625e-06
3177,1.887794886518625e-06
3178,0.00018877948865186225
3179,4.71948721629655e-06
3180,1.887794886518625e-06
3181,9.43897443259313e-08
3182,1.887794886518627e-05
3183,0.00018877948865186225
3184,1.887794886518627e-05
3185,9.438974432593119e-06
3186,1.887794886518627e-05
3187,1.887794886518621e-08
3188,1.8877948865186204e-05
3189,1.887794886518625e-06
3190,3.775589773037253e-07
3191,9.438974432593119e-06
3192,1.887794886518627e-05
3193,3.775589773037257e-06
3194,1.887794886518627e-05
3195,0.00018877948865186225
3196,1.887794886518625e-06
3197,9.438974432593119e-06
3198,3.775589773037261e-05
3199,9.438974432593119e-06
3200,1.887794886518625e-06
3201,0.00018877948865186225
3202,1.887794886518625e-06
3203,1.887794886518627e-05
3204,3.775589773037261e-05
3205,0.00018877948865186225
3206,9.438974432593108e-07
3207,1.887794886518627e-05
3208,1.887794886518627e-05
3209,3.775589773037267e-10
3210,3.775589773037257e-06
3211,1.8877948865186204e-05
3212,0.00018877948865186225
3213,9.438974432593119e-06
3214,0.00018877948865186225
3215,1.887794886518625e-06
3216,0.00018877948865186225
3217,0.0009438974432593139
3218,1.887794886518625e-06
3219,1.887794886518625e-06
3220,1.887794886518625e-06
3221,1.887794886518625e-06
3222,1.887794886518625e-06
3223,1.887794886518627e-05
3224,1.887794886518627e-05
3225,0.00018877948865186225
3226,1.887794886518627e-05
3227,1.887794886518627e-05
3228,9.438974432593119e-06
3229,1.8877948865186297e-07
3230,3.775589773037257e-06
3231,1.887794886518627e-05
3232,0.00018877948865186293
3233,1.887794886518627e-05
3234,1.887794886518625e-06
3235,1.887794886518627e-05
3236,1.887794886518625e-06
3237,1.887794886518625e-06
3238,4.7194872162965556e-05
3239,1.887794886518627e-05
3240,1.887794886518625e-06
3241,1.887794886518627e-05
3242,1.8877948865186302e-10
3243,1.887794886518627e-05
3244,1.887794886518627e-05
3245,3.775589773037257e-06
3246,3.775589773037257e-06
3247,1.887794886518627e-05
3248,3.775589773037248e-05
