,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.7759942344893946,0.928149402140904,-0.8083908647830308,0.38495962947575557,1.174792120443892,-2.7985167430217865,-0.7044775154152502,-1.9387223876154474,-0.04285803180031053,-2.6872228232999373,0.13993752910711588,-0.9352284959248627,-2.0034423454441552,0.9632789693439547,0.6050835495012862,-1.7795364064064279,1.1725706968999634,-0.7633450777589607,-0.2465254090574252,0.08456564292127124
1,2.281343988059158,1.2045614167756566,1.1407856896525022,-0.9411329215490866,0.10612198306904258,-1.4284266380542483,-0.12005915943200729,-0.3480527329987126,0.11059529153714305,1.4146235911017015,0.31226751828494204,-1.1161612608481266,-0.2798880606437888,0.8473962290850834,0.26095516710526306,-0.6351092941428548,0.007775216328860548,1.084793595731142,1.0542267457592722,-0.9636775146812949
2,0.924394964085717,-0.4009439951313291,1.7497973721907998,-0.7428266404006619,0.664079788976216,1.5917485264430016,1.1196241447648196,-2.0610185096542692,0.7716492246865893,-0.1729924023884973,2.077829316530805,-0.5872189238232816,1.6058848104905536,1.254783667377612,-1.0122512841601512,-1.1938338141803309,-0.8981655362835228,0.40392473704066534,-0.06179043013636162,1.0959423398990247
3,2.3871720293035135,-1.0626362679837213,-0.45799281411516846,1.106389136712335,0.28830031321398114,0.26573718781807093,2.0205420556281553,0.13488026268929923,0.9806283839131862,-2.526676456225124,-1.110013988235869,-1.0408199061449679,-1.4221069825215704,-0.12804157252384582,0.32244096420178847,-0.14808084149122644,-0.19220225657886517,-1.0601134391506524,-2.053725204530857,-1.6058524042609796
4,1.0738723456477832,-0.1657461411375581,1.2931526701904739,-1.013875680630134,0.015001052388661916,-2.304751537300074,1.0100493268114286,-0.25567030408864627,0.2706302506552446,-0.5373422217942093,0.22713734391645277,-0.8834448616552393,-0.025978770204217964,0.31620716039204255,0.09364628722798002,-0.10353856683614705,1.491813529564604,-0.919137622955917,-1.9833916572274752,-0.5850324838946084
5,0.57850942851419,-0.4426553115882311,-0.11617221880457125,0.6833440439204694,0.9543323172193421,1.0342698115405482,0.4250951450695366,2.082731635172924,-1.2261544813120298,-0.9816637766451309,0.010857036244333868,-0.7964473861777543,0.17100237986104586,-2.3064905879202535,1.5731529409066143,-1.9168847777704021,1.0594781793744057,0.0363420262849725,1.524193128773861,-0.45953028963226467
6,-1.4763890565558953,-0.8449930259566588,1.1447863510586953,-1.7812317084974272,-0.22102342990216584,-0.6351639882557796,0.6765082541538554,0.03388773867307908,1.9660578932970472,0.34507168795138693,-0.9817871460919494,-0.034289843886024816,-0.6967161754557366,-0.7855076039030525,-1.0945648331152515,-0.27473395994199185,-0.808014431989291,-0.3058055539545882,1.086805818068058,-0.04160039453173695
7,-1.8229363942812953,0.25525833148482524,-1.951976017906628,-0.3019350633151017,0.2913115969449753,1.0416649282457298,-0.7007266090288436,-0.5524891419585779,1.2512097953811416,-0.9778458605616237,0.7442567154354583,-1.2151665261691602,-1.1674201355794533,0.4880390376322157,-1.1019773301987421,0.9695607438921472,0.07639478215689366,-1.1199141518192424,0.9587358901712617,0.3746812527520491
8,-1.465272124307132,0.4862970561461134,-0.2406107322616207,-1.3822954397694391,-0.7067336646681368,0.467513790481536,1.392521856173341,-0.594719307383648,0.39178124361908656,-0.01693561747939327,-1.3166106841549041,-0.6823600953300236,0.2729583085792391,0.25612008425229604,-2.3614271028847353,-0.0036365220113775756,0.4106669217698647,-0.05051677160540513,-1.375149333344458,0.9118769756505949
9,1.0544718580183152,-1.185890000339067,-0.993161508795559,0.010593310286318908,1.1284206896285427,1.240359798854303,0.20285456872275018,0.2959950063462067,-0.5422608838765872,0.4050209987998762,-1.194544968053168,0.5249884159844048,0.982039702885182,-1.6806627821242073,0.5393164254932802,0.34072889647484333,-0.8560431745338908,-0.06098158548402507,0.7264318091847426,0.8666867790719703
